call_id,primary_call_reason,Primary_call_reason2
6986958629,Voluntary Change,Voluntary Change
572328988,IRROPS,IRROPS
4513823690,Voluntary Change,Voluntary Change
5216287988,Voluntary Change,Voluntary Change
1073144372,IRROPS,IRROPS
5357638669,Voluntary Change,Voluntary Change
5038249045,Traveler Updates,Traveler Updates
2487415344,Voluntary Change,Voluntary Change
6219108121,IRROPS,IRROPS
9947237221,IRROPS,IRROPS
4773402677,Voluntary Change,Voluntary Change
7876401598,IRROPS,IRROPS
7716872171,Post Flight,Post Flight
7897874237,Seating,Seating
8035332478,Communications,Communications
4669650339,Voluntary Change,Voluntary Change
2883185550,Products & Services,Products & Services
1693295954,IRROPS,IRROPS
5437025456,ETC,ETC
1376670530,Seating,Seating
9776638848,ETC,ETC
2558308028,IRROPS,IRROPS
2053019343,IRROPS,IRROPS
3613613229,Voluntary Cancel,Voluntary Cancel
2713186642,Mileage Plus,Mileage Plus
1301660661,IRROPS,IRROPS
7748271615,Booking,Booking
9083934034,Seating,Seating
1921735621,Mileage Plus,Mileage Plus
4555925993,Digital Support,Digital Support
9800826102,Voluntary Change,Voluntary Change
1437227189,Seating,Seating
2004665620,Seating,Seating
5432129766,Upgrade,Upgrade
8241080964,Mileage Plus,Mileage Plus
5412252058,Voluntary Change,Voluntary Change
231006693,Baggage,Baggage
2503659104,Checkout,Checkout
9410077748,Traveler Updates,Traveler Updates
2493128096,Voluntary Cancel,Voluntary Cancel
9807303076,Seating,Seating
8572944696,Seating,Seating
6013621858,Booking,Booking
1704093452,Voluntary Cancel,Voluntary Cancel
2549990266,Digital Support,Digital Support
1132041888,Seating,Seating
3123617029,IRROPS,IRROPS
3153724513,Checkout,Checkout
6660148927,IRROPS,IRROPS
3756837741,Post Flight,Post Flight
4757079912,Voluntary Change,Voluntary Change
7244571300,IRROPS,IRROPS
6990740061,Products & Services,Products & Services
3569850157,Check In,Check In
1396986179,Seating,Seating
2399860668,Booking,Booking
1242890666,Upgrade,Upgrade
9626814756,Seating,Seating
2107722504,Digital Support,Digital Support
2334000245,Voluntary Change,Voluntary Change
5596383058,Post Flight,Post Flight
7065239098,Voluntary Change,Voluntary Change
3347445439,Checkout,Checkout
9943208702,Voluntary Cancel,Voluntary Cancel
7650913658,IRROPS,IRROPS
9570651090,Products & Services,Products & Services
8469750419,Post Flight,Post Flight
2683572943,Communications  ,Communications
6800829855,Post Flight,Post Flight
855248676,Voluntary Change,Voluntary Change
2828580107,Voluntary Change,Voluntary Change
1489027522,Voluntary Change,Voluntary Change
7695346608,Voluntary Cancel,Voluntary Cancel
2605325536,Check In,Check In
1935464606,Mileage Plus,Mileage Plus
9602994651,Voluntary Cancel,Voluntary Cancel
187367321,Upgrade,Upgrade
9499500146,Voluntary Change,Voluntary Change
4572420712,Post Flight,Post Flight
4886002695,Disability,Disability
5937387871,Mileage Plus,Mileage Plus
8224800794,Post Flight,Post Flight
1542314606,Communications,Communications
4130838174,Digital Support,Digital Support
9355393514,Mileage Plus,Mileage Plus
2712913702,Voluntary Change,Voluntary Change
3196050020,Products & Services,Products & Services
876120324,IRROPS,IRROPS
4883128020,Post Flight,Post Flight
5458301690,IRROPS,IRROPS
5348234738,Voluntary Change,Voluntary Change
4684727354,Voluntary Change,Voluntary Change
2979624007,Voluntary Change,Voluntary Change
5296145442,Post Flight,Post Flight
1156212407,IRROPS,IRROPS
9104143625,Seating,Seating
4518328195,Check In,Check In
7109663537,Post Flight,Post Flight
5392851832,Communications,Communications
9425738269,Voluntary Cancel,Voluntary Cancel
3757242631,IRROPS,IRROPS
2858091542,IRROPS,IRROPS
3996645257,IRROPS,IRROPS
9501383167,Checkout,Checkout
5956944152,Checkout,Checkout
3143481568,Products & Services,Products & Services
7523374081,Mileage Plus,Mileage Plus
557292281,IRROPS,IRROPS
3015313296,IRROPS,IRROPS
797280361,IRROPS,IRROPS
5720783317,Upgrade,Upgrade
1139301884,Booking,Booking
2529643984,IRROPS,IRROPS
2530854820,IRROPS,IRROPS
9454233387,Mileage Plus,Mileage Plus
1642696194,Voluntary Change,Voluntary Change
2405268598,Baggage,Baggage
6458100657,Products & Services,Products & Services
6845833244,Seating  ,Seating
1266865725,Booking,Booking
275857318,Voluntary Change,Voluntary Change
5525319875,Voluntary Change,Voluntary Change
6250234095,Check In,Check In
1556860306,Seating,Seating
5001578437,Traveler Updates,Traveler Updates
9710786506,IRROPS,IRROPS
3897105095,IRROPS,IRROPS
5859005906,IRROPS,IRROPS
8817784720,Seating,Seating
4691257047,Seating,Seating
587639390,Seating,Seating
2405476233,IRROPS,IRROPS
7916182108,Schedule Change,Schedule Change
2298767693,ETC,ETC
8799241695,Communications,Communications
3545674233,Seating,Seating
8308569281,Disability,Disability
86540450,Post Flight,Post Flight
2302155733,Schedule Change,Schedule Change
6029805595,ETC,ETC
2463264097,Booking,Booking
6878672350,Voluntary Change,Voluntary Change
9455500397,ETC,ETC
4383979737,IRROPS,IRROPS
3799356804,IRROPS,IRROPS
364398574,Post Flight  ,Post Flight
6973413888,Communications,Communications
4127221241,Digital Support,Digital Support
8043298726,Mileage Plus,Mileage Plus
7826860769,IRROPS,IRROPS
5263339148,Mileage Plus,Mileage Plus
8789462538,Voluntary Change,Voluntary Change
8426021025,Schedule Change,Schedule Change
6509098509,Communications,Communications
2598455833,Traveler Updates,Traveler Updates
5549340979,Seating,Seating
5918418479,IRROPS,IRROPS
1433685727,Check In,Check In
302946101,Voluntary Change,Voluntary Change
2112609726,ETC,ETC
3857139455,Seating,Seating
9749391459,Upgrade,Upgrade
9750339090,Upgrade,Upgrade
4302346126,Communications,Communications
1587793316,Upgrade,Upgrade
617132314,Check In,Check In
483741006,IRROPS,IRROPS
3159377189,IRROPS,IRROPS
7569154170,Communications,Communications
1730415816,Checkout,Checkout
4135591676,Digital Support,Digital Support
5926451483,IRROPS,IRROPS
9444682595,Voluntary Change,Voluntary Change
6074246193,Checkout,Checkout
8431982272,Seating,Seating
6242464141,Post Flight,Post Flight
7572761153,Post Flight,Post Flight
7559725565,Voluntary Change,Voluntary Change
6253604713,ETC,ETC
7204514319,Booking,Booking
8939185495,Baggage,Baggage
8214819369,IRROPS,IRROPS
5605648128,Post Flight,Post Flight
5812032057,Communications,Communications
9578860105,IRROPS,IRROPS
6091262284,Products & Services,Products & Services
9157955067,Booking,Booking
2683037947,ETC,ETC
2222728919,ETC,ETC
7911590558,Checkout,Checkout
721588315,Voluntary Change,Voluntary Change
5973141221,Seating,Seating
7631964550,Upgrade  ,Upgrade
4373452016,IRROPS,IRROPS
2079069267,Seating,Seating
2140199702,Voluntary Change,Voluntary Change
7602123504,Traveler Updates,Traveler Updates
432098084,Baggage,Baggage
8896159622,Upgrade,Upgrade
8366200093,Voluntary Change,Voluntary Change
4350431611,Voluntary Change,Voluntary Change
1881366609,Digital Support,Digital Support
3211388805,Seating,Seating
7170937223,Seating,Seating
1700611156,Products & Services,Products & Services
9039228843,IRROPS,IRROPS
1614405102,IRROPS,IRROPS
8551868059,Voluntary Change,Voluntary Change
6492798673,Products & Services,Products & Services
4823677040,Voluntary Change,Voluntary Change
7113983828,Seating,Seating
544670116,Communications,Communications
8513396094,Voluntary Change,Voluntary Change
479983670,Voluntary Change,Voluntary Change
4896442977,Products & Services,Products & Services
8858330056,Booking,Booking
4058239866,Voluntary Change,Voluntary Change
8669624447,Mileage Plus,Mileage Plus
610765230,IRROPS,IRROPS
6066588491,Booking,Booking
7229499649,Baggage,Baggage
7851372165,Upgrade,Upgrade
5333210824,Seating,Seating
3285072786,IRROPS,IRROPS
6556684662,Digital Support,Digital Support
9718249611,Voluntary Cancel  ,Voluntary Cancel
8306772694,IRROPS,IRROPS
6399886485,Seating,Seating
8950594567,Products & Services,Products & Services
9938509114,Post Flight,Post Flight
8943329222,Check In,Check In
5591514744,Products & Services,Products & Services
6207655958,Products & Services  ,Products & Services
5974405544,Seating,Seating
4861269822,IRROPS,IRROPS
8608544149,IRROPS,IRROPS
5993929496,Products & Services,Products & Services
4083846138,Voluntary Cancel,Voluntary Cancel
5423447338,Check In,Check In
8678880601,Post Flight,Post Flight
2424963254,Seating,Seating
9589521767,IRROPS,IRROPS
3288708717,IRROPS,IRROPS
3112092566,IRROPS,IRROPS
2007150586,IRROPS,IRROPS
983519480,Other Topics,Other Topics
3805501820,Post Flight,Post Flight
3704546895,Voluntary Change,Voluntary Change
7565108333,Baggage,Baggage
9768654775,Check In,Check In
1127304921,Voluntary Change,Voluntary Change
5528939606,Booking,Booking
6356290492,Checkout,Checkout
7451031264,Traveler Updates,Traveler Updates
1169576767,Voluntary Change,Voluntary Change
1506108301,Voluntary Change,Voluntary Change
3564879119,Products & Services,Products & Services
2204212195,Mileage Plus,Mileage Plus
1146519639,IRROPS,IRROPS
8137617831,IRROPS,IRROPS
1550472571,Upgrade,Upgrade
4794483169,Schedule Change,Schedule Change
2813052522,Mileage Plus,Mileage Plus
9719499067,IRROPS,IRROPS
9315930367,IRROPS,IRROPS
4191366706,IRROPS,IRROPS
7631414517,Baggage,Baggage
5653857234,Mileage Plus,Mileage Plus
7933438492,Seating,Seating
1589408312,Seating,Seating
1385240592,Voluntary Change,Voluntary Change
8381129185,Voluntary Cancel,Voluntary Cancel
6093611216,Upgrade,Upgrade
5949484850,Checkout,Checkout
2869304581,Voluntary Change,Voluntary Change
5712923365,IRROPS,IRROPS
8197894068,Upgrade,Upgrade
7299603262,Voluntary Change,Voluntary Change
7524320282,Checkout,Checkout
7941404139,Post Flight,Post Flight
9590111931,Upgrade,Upgrade
854464732,IRROPS,IRROPS
1883582208,Voluntary Change,Voluntary Change
4355213678,IRROPS,IRROPS
1029856694,Seating,Seating
1019435740,Seating,Seating
1489779705,Mileage Plus,Mileage Plus
3254506546,Baggage,Baggage
2825496549,Upgrade,Upgrade
7322801842,Traveler Updates,Traveler Updates
2101507656,Baggage,Baggage
5263787054,Baggage,Baggage
487205392,Upgrade,Upgrade
8784932682,IRROPS,IRROPS
9010040240,Checkout,Checkout
3263013415,Products & Services,Products & Services
1742681379,Communications,Communications
3425997106,Mileage Plus,Mileage Plus
8368472368,Schedule Change,Schedule Change
5309988671,Disability,Disability
4481288598,Schedule Change,Schedule Change
8309535846,Post Flight,Post Flight
7971904053,Voluntary Change,Voluntary Change
5354663467,Voluntary Change,Voluntary Change
1872485256,IRROPS,IRROPS
2951799457,IRROPS,IRROPS
3641873525,Mileage Plus,Mileage Plus
8091149534,Voluntary Cancel  ,Voluntary Cancel
1614457154,Mileage Plus,Mileage Plus
2105539539,Baggage,Baggage
1290483311,Booking,Booking
3059147026,IRROPS,IRROPS
4012088268,Communications  ,Communications
7095770255,Digital Support,Digital Support
9592352412,IRROPS,IRROPS
255986351,Mileage Plus,Mileage Plus
5420627832,IRROPS,IRROPS
3835434305,Voluntary Change,Voluntary Change
4395516335,IRROPS,IRROPS
441610309,Voluntary Change,Voluntary Change
2982841276,Other Topics,Other Topics
5753243708,Upgrade,Upgrade
3593269904,Seating,Seating
2316133744,Voluntary Change,Voluntary Change
1999427229,Products & Services,Products & Services
5571853574,Products & Services,Products & Services
9518103237,Checkout,Checkout
6933228344,ETC,ETC
7767507667,Post Flight,Post Flight
8246809907,IRROPS,IRROPS
2399140936,Post Flight,Post Flight
5210453328,Baggage,Baggage
3987112246,Seating,Seating
1519152055,Traveler Updates,Traveler Updates
9645764809,IRROPS,IRROPS
5620204270,Voluntary Change,Voluntary Change
125667106,Post Flight,Post Flight
6859849281,IRROPS,IRROPS
3858158580,Seating,Seating
1634847093,Checkout,Checkout
391611676,Post Flight,Post Flight
1031178179,Communications,Communications
1954135704,IRROPS,IRROPS
8282631523,Voluntary Change,Voluntary Change
8355033475,IRROPS,IRROPS
5832828161,Check In,Check In
9953540507,Voluntary Cancel,Voluntary Cancel
1334642622,Voluntary Change,Voluntary Change
225512846,Voluntary Cancel,Voluntary Cancel
1276765206,IRROPS,IRROPS
94039965,Voluntary Change,Voluntary Change
3083091531,Communications,Communications
6186917095,Post Flight,Post Flight
2110338833,Digital Support,Digital Support
3859753821,IRROPS,IRROPS
9156066341,Check In,Check In
6391225985,Seating,Seating
5442696946,Traveler Updates,Traveler Updates
9663770125,IRROPS,IRROPS
1501742415,IRROPS,IRROPS
3214807190,Voluntary Cancel,Voluntary Cancel
6074479284,Booking,Booking
9832226432,IRROPS,IRROPS
2120177457,Baggage,Baggage
5805890570,Seating,Seating
3349058008,Disability,Disability
6866343048,Voluntary Change,Voluntary Change
3452055355,ETC,ETC
220655439,IRROPS,IRROPS
3729723668,Upgrade,Upgrade
8466076516,Communications,Communications
9966548112,IRROPS,IRROPS
1674303166,Communications,Communications
8962171210,Seating,Seating
5537309502,Mileage Plus,Mileage Plus
5849128499,Baggage,Baggage
5582446768,Baggage,Baggage
4340901642,IRROPS,IRROPS
3385581479,Communications,Communications
6704445689,IRROPS,IRROPS
5116322935,Voluntary Change,Voluntary Change
7743529114,Post Flight,Post Flight
1599236016,Products & Services,Products & Services
6760273546,Communications,Communications
2140566177,Voluntary Cancel,Voluntary Cancel
2534498832,Mileage Plus,Mileage Plus
222291678,IRROPS,IRROPS
5827083217,IRROPS,IRROPS
907611326,Mileage Plus,Mileage Plus
2759232775,Upgrade,Upgrade
2043334976,Seating,Seating
9566326889,Booking,Booking
4999359998,Communications,Communications
5340335415,Seating,Seating
8236212700,Mileage Plus,Mileage Plus
1967579389,Voluntary Change,Voluntary Change
8106997873,Booking,Booking
3890012088,IRROPS,IRROPS
9320274990,Mileage Plus,Mileage Plus
3776846492,Check In,Check In
5066739103,IRROPS,IRROPS
5726051619,Post Flight,Post Flight
7799246145,Post Flight,Post Flight
5206231122,IRROPS,IRROPS
3445429372,Baggage,Baggage
7517700844,Products & Services,Products & Services
6877985634,Voluntary Cancel,Voluntary Cancel
2244407301,IRROPS,IRROPS
3218359317,IRROPS,IRROPS
6217059278,Traveler Updates,Traveler Updates
4028507142,IRROPS,IRROPS
3291614395,Checkout,Checkout
1491147799,Seating,Seating
4745028648,IRROPS,IRROPS
4450542761,Digital Support,Digital Support
8315680618,Products & Services,Products & Services
7531085684,Seating,Seating
5898556837,Mileage Plus,Mileage Plus
679380281,Mileage Plus,Mileage Plus
5450909093,Booking,Booking
9156094602,Checkout,Checkout
7314270881,Seating,Seating
1830955148,IRROPS,IRROPS
8961354217,Products & Services,Products & Services
3187866769,IRROPS,IRROPS
1122839849,Booking,Booking
9191025613,Mileage Plus,Mileage Plus
7343341938,Seating,Seating
8561523120,Voluntary Change,Voluntary Change
4279125871,IRROPS,IRROPS
244596205,Voluntary Change,Voluntary Change
742326242,Mileage Plus,Mileage Plus
4113845755,IRROPS,IRROPS
2921132101,Post Flight,Post Flight
1784945744,ETC,ETC
2262061907,IRROPS,IRROPS
3994253687,Traveler Updates,Traveler Updates
9949444110,Booking,Booking
5742859952,Seating,Seating
4183602538,IRROPS,IRROPS
7017049253,Seating,Seating
7764374194,Seating,Seating
3141155920,Communications,Communications
5246127015,Checkout,Checkout
2164772370,Voluntary Change,Voluntary Change
7518661782,IRROPS,IRROPS
7502664806,Mileage Plus,Mileage Plus
8923052182,Voluntary Change,Voluntary Change
2472767363,Seating,Seating
7589422955,Communications,Communications
284434353,Mileage Plus,Mileage Plus
910439922,Checkout,Checkout
4349869869,Voluntary Change,Voluntary Change
5229684752,Voluntary Change,Voluntary Change
5550946853,Voluntary Change,Voluntary Change
1815889446,Upgrade,Upgrade
4621387497,Communications,Communications
7056715152,Baggage,Baggage
8090591964,Baggage,Baggage
8854204829,Check In,Check In
3546001099,Communications,Communications
556267248,Post Flight,Post Flight
3032558620,IRROPS,IRROPS
